!date	time	sPPOMW_konc_mg_l	sPDOMW_konc_mg_l	sPO4W_konc_mg_l	sNPOMW_konc_mg_l	sNDOMW_konc_mg_l	sNO3W_konc_mg_l	sNH4W_konc_mg_l
2009-10-11	12:00:00	0.138985044	0.034746261	0.006469109	0.446433716	0.111608429	0.026530684	0.03706908
2009-10-12	12:00:00	0.143001067	0.035750267	0.008631792	0.489206989	0.122301747	0.032250886	0.043260861
2009-10-13	12:00:00	0.138639174	0.034659794	0.006282853	0.442749978	0.110687494	0.026038046	0.036535829
2009-10-14	12:00:00	0.143001067	0.035750267	0.008631792	0.489206989	0.122301747	0.032250886	0.043260861
2009-10-15	12:00:00	0.136141469	0.034035367	0.004937805	0.416147784	0.104036946	0.022480452	0.032684944
2009-10-16	12:00:00	0.143001067	0.035750267	0.008631792	0.489206989	0.122301747	0.032250886	0.043260861
2009-10-17	12:00:00	0.143001067	0.035750267	0.008631792	0.489206989	0.122301747	0.032250886	0.043260861
2009-10-18	12:00:00	0.143001067	0.035750267	0.008631792	0.489206989	0.122301747	0.032250886	0.043260861
2009-10-19	12:00:00	0.139389281	0.03484732	0.006686796	0.450739106	0.112684776	0.027106457	0.037692321
2009-10-20	12:00:00	0.143001067	0.035750267	0.008631792	0.489206989	0.122301747	0.032250886	0.043260861
2009-10-21	12:00:00	0.143001067	0.035750267	0.008631792	0.489206989	0.122301747	0.032250886	0.043260861
2009-10-22	12:00:00	0.134571201	0.0336428	0.004092194	0.399423406	0.099855852	0.02024385	0.030263953
2009-10-23	12:00:00	0.143001067	0.035750267	0.008631792	0.489206989	0.122301747	0.032250886	0.043260861
2009-10-24	12:00:00	0.143001067	0.035750267	0.008631792	0.489206989	0.122301747	0.032250886	0.043260861
2009-10-25	12:00:00	0.128567481	0.03214187	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-10-26	12:00:00	0.128567481	0.03214187	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-10-27	12:00:00	0.128567481	0.03214187	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-10-28	12:00:00	0.048362852	0.012090713	0.003	0.521475456	0.130368864	1.794424412	0.088346635
2009-10-29	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-10-30	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-10-31	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-01	12:00:00	0.045208337	0.011302084	0.003	0.457074867	0.114268717	1.393384261	0.076415753
2009-11-02	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-03	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-04	12:00:00	0.047866787	0.011966697	0.003	0.511348109	0.127837027	1.73135864	0.086470438
2009-11-05	12:00:00	0.04510725	0.011276812	0.003	0.455011127	0.113752782	1.380532786	0.076033424
2009-11-06	12:00:00	0.047289451	0.011822363	0.003	0.49956158	0.124890395	1.65796069	0.084286861
2009-11-07	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-08	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-09	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-10	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-11	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-12	12:00:00	0.045458806	0.011364701	0.003	0.462188271	0.115547068	1.425226831	0.077363065
2009-11-13	12:00:00	0.047351228	0.011837807	0.003	0.50082277	0.125205692	1.665814466	0.084520509
2009-11-14	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-15	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-16	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-17	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-18	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-19	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-20	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-21	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-22	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-23	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-24	12:00:00	0.048279152	0.012069788	0.003	0.519766701	0.129941675	1.783783526	0.08803007
2009-11-25	12:00:00	0.042855827	0.010713957	0.003	0.409047488	0.102261872	1.094304587	0.06751818
2009-11-26	12:00:00	0.026564154	0.006641039	0.003	0.351758956	0.087939739	0.549367239	0.111272888
2009-11-27	12:00:00	0.026564154	0.006641039	0.003	0.351758956	0.087939739	0.549367239	0.111272888
2009-11-28	12:00:00	0.033247556	0.008311889	0.003	0.430433801	0.10760845	0.950782465	0.186950607
2009-11-29	12:00:00	0.026564154	0.006641039	0.003	0.351758956	0.087939739	0.549367239	0.111272888
2009-11-30	12:00:00	0.026564154	0.006641039	0.003	0.351758956	0.087939739	0.549367239	0.111272888
2009-12-01	12:00:00	0.026564154	0.006641039	0.003	0.351758956	0.087939739	0.549367239	0.111272888
2009-12-02	12:00:00	0.029057695	0.007264424	0.003	0.381112112	0.095278028	0.699133072	0.139507833
2009-12-03	12:00:00	0.026564154	0.006641039	0.003	0.351758956	0.087939739	0.549367239	0.111272888
2009-12-04	12:00:00	0.028796546	0.007199136	0.003	0.378037944	0.094509486	0.683448036	0.136550776
2009-12-05	12:00:00	0.026564154	0.006641039	0.003	0.351758956	0.087939739	0.549367239	0.111272888
2009-12-06	12:00:00	0.029263512	0.007315878	0.003	0.383534922	0.095883731	0.711494749	0.141838346
2009-12-07	12:00:00	0.026564154	0.006641039	0.003	0.351758956	0.087939739	0.549367239	0.111272888
2009-12-08	12:00:00	0.029457122	0.007364281	0.003	0.385814042	0.09645351	0.723123284	0.144030642
2009-12-09	12:00:00	0.026564154	0.006641039	0.003	0.351758956	0.087939739	0.549367239	0.111272888
2009-12-10	12:00:00	0.026564154	0.006641039	0.003	0.351758956	0.087939739	0.549367239	0.111272888
2009-12-11	12:00:00	0.026564154	0.006641039	0.003	0.351758956	0.087939739	0.549367239	0.111272888
2009-12-12	12:00:00	0.029187399	0.00729685	0.003	0.382638948	0.095659737	0.706923305	0.140976504
2009-12-13	12:00:00	0.026564154	0.006641039	0.003	0.351758956	0.087939739	0.549367239	0.111272888
2009-12-14	12:00:00	0.026564154	0.006641039	0.003	0.351758956	0.087939739	0.549367239	0.111272888
2009-12-15	12:00:00	0.031245287	0.007811322	0.003	0.406863735	0.101715934	0.830523144	0.164278445
2009-12-16	12:00:00	0.027359586	0.006839897	0.003	0.361122523	0.090280631	0.597142081	0.120279749
2009-12-17	12:00:00	0.035125697	0.008781424	0.003210731	0.424109869	0.106027467	1.423152848	0.296226568
2009-12-18	12:00:00	0.035175099	0.008793775	0.003225076	0.421557721	0.10538943	1.444470792	0.302096459
2009-12-19	12:00:00	0.035541667	0.008885417	0.003331522	0.402620503	0.100655126	1.602652247	0.345651687
2009-12-20	12:00:00	0.035541667	0.008885417	0.003331522	0.402620503	0.100655126	1.602652247	0.345651687
2009-12-21	12:00:00	0.035150248	0.008787562	0.00321786	0.422841524	0.105710381	1.433747258	0.299143736
2009-12-22	12:00:00	0.035177773	0.008794443	0.003225853	0.421419553	0.105354888	1.445624898	0.302414241
2009-12-23	12:00:00	0.035541667	0.008885417	0.003331522	0.402620503	0.100655126	1.602652247	0.345651687
2009-12-24	12:00:00	0.035235622	0.008808906	0.003242651	0.418431032	0.104607758	1.470587839	0.309287782
2009-12-25	12:00:00	0.035541667	0.008885417	0.003331522	0.402620503	0.100655126	1.602652247	0.345651687
2009-12-26	12:00:00	0.035109847	0.008777462	0.003206128	0.424928686	0.106232171	1.41631332	0.294343305
2009-12-27	12:00:00	0.035541667	0.008885417	0.003331522	0.402620503	0.100655126	1.602652247	0.345651687
2009-12-28	12:00:00	0.034491164	0.008622791	0.003026473	0.456890365	0.114222591	1.1493393	0.220832068
2009-12-29	12:00:00	0.035151517	0.008787879	0.003218228	0.422775977	0.105693994	1.434294766	0.299294492
2009-12-30	12:00:00	0.035541667	0.008885417	0.003331522	0.402620503	0.100655126	1.602652247	0.345651687
2009-12-31	12:00:00	0.035541667	0.008885417	0.003331522	0.402620503	0.100655126	1.602652247	0.345651687
2010-10-26	12:00:00	0.05950851	0.01988617	0.004529211	0.48362495	0.120903475	0.264326426	0.103532407
2010-10-27	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-10-28	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-10-29	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-10-30	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-10-31	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-11-01	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-11-02	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-11-03	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-11-04	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-11-05	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-11-06	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-11-07	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-11-08	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-11-09	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-11-10	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-11-11	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-11-12	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-11-13	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-11-14	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-11-15	12:00:00	0.071588438	0.023879185	0.00312695	1.086390306	0.271591813	0.085930716	0.244856992
2010-11-16	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-11-17	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-11-18	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-11-19	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-11-20	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-11-21	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-11-22	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-11-23	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-11-24	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-11-25	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-11-26	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-11-27	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-11-28	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-11-29	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-11-30	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-12-01	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-12-02	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-12-03	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-12-04	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-12-05	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-12-06	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-12-07	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-12-08	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-12-09	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-12-10	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-12-11	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-12-12	12:00:00	0.060617695	0.02022295	0.002841079	0.277102122	0.06922553	0.19695535	0.628935577
2010-12-13	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-14	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-15	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-16	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-17	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-18	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-19	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-20	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-21	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-22	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-23	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-24	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-25	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-26	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-27	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-28	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-29	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-30	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2010-12-31	12:00:00	0.044899706	0.014944671	0.001511682	0.546591466	0.136675969	0.198316241	0.078193045
2011-01-01	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-02	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-03	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-04	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-05	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-06	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-07	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-08	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-09	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-10	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-11	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-12	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-13	12:00:00	0.060066991	0.019990974	0.002867943	0.372080446	0.092971419	1.700145074	0.03462539
2011-01-14	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-15	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-16	12:00:00	0.060081276	0.019995781	0.002867865	0.372036702	0.092960486	1.699840025	0.0346269
2011-01-17	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-18	12:00:00	0.057084735	0.018987492	0.0028841	0.381212986	0.095253895	1.763829944	0.034310184
2011-01-19	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-20	12:00:00	0.057865629	0.019250251	0.002879869	0.378821658	0.094656236	1.747154252	0.034392719
2011-01-21	12:00:00	0.055740086	0.018535039	0.002891385	0.385330693	0.096283025	1.792544364	0.034168062
2011-01-22	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-23	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-24	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-25	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-26	12:00:00	0.061244982	0.020387349	0.002861561	0.368473095	0.092069842	1.674989563	0.034749897
2011-01-27	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-28	12:00:00	0.05715937	0.019012606	0.002883696	0.38098443	0.095196772	1.762236126	0.034318072
2011-01-29	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-30	12:00:00	0.079152975	0.026413106	0.002764539	0.313633595	0.078363924	1.2925717	0.036642663
2011-01-31	12:00:00	0.061226206	0.020381032	0.002861662	0.368530592	0.092084212	1.67539051	0.034747912
2011-02-01	12:00:00	0.02875037	0.009606713	0.002313136	0.269368268	0.067330778	1.201518139	0.144982985
2011-02-02	12:00:00	0.039274939	0.01304481	0.003066016	0.420000703	0.104999688	1.591401324	0.210062423
2011-02-03	12:00:00	0.039016516	0.01296039	0.00304753	0.416302039	0.104074757	1.581828041	0.208464447
2011-02-04	12:00:00	0.02875037	0.009606713	0.002313136	0.269368268	0.067330778	1.201518139	0.144982985
2011-02-05	12:00:00	0.02875037	0.009606713	0.002313136	0.269368268	0.067330778	1.201518139	0.144982985
2011-02-06	12:00:00	0.02875037	0.009606713	0.002313136	0.269368268	0.067330778	1.201518139	0.144982985
2011-02-07	12:00:00	0.035701817	0.011877566	0.002810411	0.368860557	0.092210985	1.459034857	0.187967766
2011-02-08	12:00:00	0.02875037	0.009606713	0.002313136	0.269368268	0.067330778	1.201518139	0.144982985
2011-02-09	12:00:00	0.03036821	0.010135218	0.002428869	0.29252354	0.073121257	1.261451124	0.15498702
2011-02-10	12:00:00	0.037543541	0.012479208	0.00294216	0.395220155	0.098802774	1.527261625	0.199356202
2011-02-11	12:00:00	0.02875037	0.009606713	0.002313136	0.269368268	0.067330778	1.201518139	0.144982985
2011-02-12	12:00:00	0.036252422	0.012057434	0.002849799	0.376741072	0.094181678	1.47943206	0.191372474
2011-02-13	12:00:00	0.02875037	0.009606713	0.002313136	0.269368268	0.067330778	1.201518139	0.144982985
2011-02-14	12:00:00	0.036321931	0.012080141	0.002854771	0.377735908	0.094430459	1.482007003	0.191802285
2011-02-15	12:00:00	0.02875037	0.009606713	0.002313136	0.269368268	0.067330778	1.201518139	0.144982985
2011-02-16	12:00:00	0.03564585	0.011859283	0.002806408	0.368059527	0.09201067	1.456961546	0.187621688
2011-02-17	12:00:00	0.02875037	0.009606713	0.002313136	0.269368268	0.067330778	1.201518139	0.144982985
2011-02-18	12:00:00	0.02875037	0.009606713	0.002313136	0.269368268	0.067330778	1.201518139	0.144982985
2011-02-19	12:00:00	0.036004506	0.011976446	0.002832064	0.373192777	0.09329435	1.47024798	0.189839464
2011-02-20	12:00:00	0.02875037	0.009606713	0.002313136	0.269368268	0.067330778	1.201518139	0.144982985
2011-02-21	12:00:00	0.035912756	0.011946474	0.002825501	0.371879612	0.092965965	1.466849104	0.189272123
2011-02-22	12:00:00	0.035705661	0.011878822	0.002810686	0.368915568	0.092224742	1.459177244	0.187991533
2011-02-23	12:00:00	0.02875037	0.009606713	0.002313136	0.269368268	0.067330778	1.201518139	0.144982985
2011-02-24	12:00:00	0.02875037	0.009606713	0.002313136	0.269368268	0.067330778	1.201518139	0.144982985
2011-02-25	12:00:00	0.02875037	0.009606713	0.002313136	0.269368268	0.067330778	1.201518139	0.144982985
2011-02-26	12:00:00	0.02875037	0.009606713	0.002313136	0.269368268	0.067330778	1.201518139	0.144982985
2011-02-27	12:00:00	0.037896083	0.012594375	0.002967379	0.400265894	0.100064571	1.540321554	0.20153617
2011-02-28	12:00:00	0.02875037	0.009606713	0.002313136	0.269368268	0.067330778	1.201518139	0.144982985
2011-03-01	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-02	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-03	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-04	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-05	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-06	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-07	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-08	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-09	12:00:00	0.040512693	0.013559943	0.003926431	0.24372101	0.060943189	2.543795615	0.292309038
2011-03-10	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-11	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-12	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-13	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-14	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-15	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-16	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-17	12:00:00	0.040618132	0.013595689	0.003940967	0.244460003	0.061128101	2.543825462	0.293902561
2011-03-18	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-19	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-20	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-21	12:00:00	0.043532574	0.014583745	0.004342756	0.264886485	0.066239236	2.544650465	0.337949038
2011-03-22	12:00:00	0.04043134	0.013532363	0.003915216	0.243150833	0.060800519	2.543772586	0.291079542
2011-03-23	12:00:00	0.043605756	0.014608555	0.004352845	0.265399401	0.066367579	2.544671181	0.339055061
2011-03-24	12:00:00	0.044817007	0.015019194	0.00451983	0.273888707	0.068491781	2.545014055	0.357360906
2011-03-25	12:00:00	0.0471604	0.015813652	0.004842893	0.290312875	0.072601453	2.545677409	0.392777028
2011-03-26	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-03-27	12:00:00	0.040750607	0.013640601	0.003959231	0.245388483	0.061360426	2.543862962	0.295904682
2011-03-28	12:00:00	0.041038073	0.013738058	0.003998861	0.24740325	0.061864563	2.543944336	0.300249208
2011-03-29	12:00:00	0.047453221	0.015912925	0.004883262	0.292365174	0.073114982	2.545760299	0.397202485
2011-03-30	12:00:00	0.037505485	0.012540438	0.003511854	0.222644363	0.055669369	2.542944352	0.246860582
2011-03-31	12:00:00	0.037445816	0.012520209	0.003503628	0.222226159	0.055564726	2.542927461	0.245958792
2011-04-01	12:00:00	0.04938519	0.016394678	0.003508829	0.468296545	0.117073457	0.527608685	0.46288705
2011-04-02	12:00:00	0.050094313	0.016631584	0.003477404	0.473265076	0.118317169	0.529496104	0.451925771
2011-04-03	12:00:00	0.049819646	0.016539823	0.003489576	0.471340599	0.117835438	0.528765043	0.456171439
2011-04-04	12:00:00	0.04938519	0.016394678	0.003508829	0.468296545	0.117073457	0.527608685	0.46288705
2011-04-05	12:00:00	0.04938519	0.016394678	0.003508829	0.468296545	0.117073457	0.527608685	0.46288705
2011-04-06	12:00:00	0.04938519	0.016394678	0.003508829	0.468296545	0.117073457	0.527608685	0.46288705
2011-04-07	12:00:00	0.049678843	0.016492783	0.003495816	0.470354047	0.117588486	0.528390277	0.458347911
2011-04-08	12:00:00	0.04938519	0.016394678	0.003508829	0.468296545	0.117073457	0.527608685	0.46288705
2011-04-09	12:00:00	0.04938519	0.016394678	0.003508829	0.468296545	0.117073457	0.527608685	0.46288705
2011-04-10	12:00:00	0.04938519	0.016394678	0.003508829	0.468296545	0.117073457	0.527608685	0.46288705
2011-04-11	12:00:00	0.04938519	0.016394678	0.003508829	0.468296545	0.117073457	0.527608685	0.46288705
2011-04-12	12:00:00	0.04938519	0.016394678	0.003508829	0.468296545	0.117073457	0.527608685	0.46288705
2011-04-13	12:00:00	0.063347223	0.021059148	0.002890098	0.566122645	0.141561065	0.564770338	0.247068917
2011-04-14	12:00:00	0.050749614	0.016850508	0.003448364	0.47785649	0.119466481	0.531240265	0.441796467
2011-04-15	12:00:00	0.067253044	0.022364014	0.00271701	0.593489091	0.148411371	0.575166156	0.186694689
